{'stock_code': '300627', 'initial_cash': 50000, 'final_value': 62728.0, 'return_rate': 25.45599999999999, 'max_drawdown': 0.4657610202384253, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002281', 'initial_cash': 50000, 'final_value': 47431.99999999999, 'return_rate': -5.136000000000019, 'max_drawdown': 8.360000000000014, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300115', 'initial_cash': 50000, 'final_value': 59492.0, 'return_rate': 18.984, 'max_drawdown': 2.2955381099075822, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601077', 'initial_cash': 50000, 'final_value': 49757.0, 'return_rate': -0.48599999999999755, 'max_drawdown': 1.6173798446516643, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300144', 'initial_cash': 50000, 'final_value': 54881.99999999999, 'return_rate': 9.763999999999996, 'max_drawdown': 3.2758069670821355, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600660', 'initial_cash': 50000, 'final_value': 51066.0, 'return_rate': 2.1320000000000006, 'max_drawdown': 2.813971742543171, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600018', 'initial_cash': 50000, 'final_value': 50891.0, 'return_rate': 1.7819999999999947, 'max_drawdown': 1.2228023524388114, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600720', 'initial_cash': 50000, 'final_value': 48120.0, 'return_rate': -3.7599999999999967, 'max_drawdown': 4.24, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601669', 'initial_cash': 50000, 'final_value': 49219.00000000001, 'return_rate': -1.5619999999999856, 'max_drawdown': 4.830784410458805, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603379', 'initial_cash': 50000, 'final_value': 53768.999999999985, 'return_rate': 7.537999999999978, 'max_drawdown': 1.551015683778011, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601019', 'initial_cash': 50000, 'final_value': 46423.0, 'return_rate': -7.154000000000005, 'max_drawdown': 7.154, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600406', 'initial_cash': 50000, 'final_value': 48404.0, 'return_rate': -3.191999999999995, 'max_drawdown': 3.192, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000563', 'initial_cash': 50000, 'final_value': 53710.999999999985, 'return_rate': 7.421999999999973, 'max_drawdown': 2.616310693694034, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601168', 'initial_cash': 50000, 'final_value': 48460.0, 'return_rate': -3.080000000000005, 'max_drawdown': 3.08, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300661', 'initial_cash': 50000, 'final_value': 48206.0, 'return_rate': -3.5880000000000023, 'max_drawdown': 13.639418099925537, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002756', 'initial_cash': 50000, 'final_value': 53550.0, 'return_rate': 7.099999999999995, 'max_drawdown': 0.0, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600061', 'initial_cash': 50000, 'final_value': 50693.0, 'return_rate': 1.3859999999999983, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600959', 'initial_cash': 50000, 'final_value': 55157.0, 'return_rate': 10.314, 'max_drawdown': 1.028563106442628, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603296', 'initial_cash': 50000, 'final_value': 47690.0, 'return_rate': -4.620000000000002, 'max_drawdown': 4.662, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300628', 'initial_cash': 50000, 'final_value': 48757.99999999999, 'return_rate': -2.4840000000000195, 'max_drawdown': 7.527452728203768, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000958', 'initial_cash': 50000, 'final_value': 54605.0, 'return_rate': 9.210000000000008, 'max_drawdown': 0.0, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600999', 'initial_cash': 50000, 'final_value': 59918.0, 'return_rate': 19.83600000000001, 'max_drawdown': 0.7066863399860216, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002353', 'initial_cash': 50000, 'final_value': 50803.0, 'return_rate': 1.6059999999999963, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600066', 'initial_cash': 50000, 'final_value': 49265.0, 'return_rate': -1.4700000000000046, 'max_drawdown': 4.16, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300037', 'initial_cash': 50000, 'final_value': 55456.0, 'return_rate': 10.91200000000001, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601158', 'initial_cash': 50000, 'final_value': 48748.0, 'return_rate': -2.503999999999995, 'max_drawdown': 3.3092779394760976, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300595', 'initial_cash': 50000, 'final_value': 59814.0, 'return_rate': 19.628, 'max_drawdown': 0.5746536685479733, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300679', 'initial_cash': 50000, 'final_value': 55743.00000000001, 'return_rate': 11.486000000000018, 'max_drawdown': 2.92, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002624', 'initial_cash': 50000, 'final_value': 52519.0, 'return_rate': 5.038000000000009, 'max_drawdown': 4.310278945357279, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601698', 'initial_cash': 50000, 'final_value': 56765.00000000001, 'return_rate': 13.530000000000019, 'max_drawdown': 0.8603378351773832, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300699', 'initial_cash': 50000, 'final_value': 52928.0, 'return_rate': 5.8559999999999945, 'max_drawdown': 5.637928540431084, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603195', 'initial_cash': 50000, 'final_value': 47459.0, 'return_rate': -5.081999999999997, 'max_drawdown': 5.082, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600150', 'initial_cash': 50000, 'final_value': 48470.0, 'return_rate': -3.059999999999996, 'max_drawdown': 3.06, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300604', 'initial_cash': 50000, 'final_value': 64660.99999999999, 'return_rate': 29.32199999999998, 'max_drawdown': 5.667984189723334, 'total_trades': 6, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000951', 'initial_cash': 50000, 'final_value': 49791.00000000001, 'return_rate': -0.41799999999998505, 'max_drawdown': 1.6357494221537223, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600118', 'initial_cash': 50000, 'final_value': 51564.99999999999, 'return_rate': 3.1299999999999883, 'max_drawdown': 6.168951463505003, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '689009', 'initial_cash': 50000, 'final_value': 46208.0, 'return_rate': -7.584000000000001, 'max_drawdown': 9.152, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600157', 'initial_cash': 50000, 'final_value': 47639.00000000001, 'return_rate': -4.721999999999982, 'max_drawdown': 5.513999999999986, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603707', 'initial_cash': 50000, 'final_value': 47398.0, 'return_rate': -5.203999999999997, 'max_drawdown': 5.679375945236011, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600663', 'initial_cash': 50000, 'final_value': 46075.99999999999, 'return_rate': -7.8480000000000105, 'max_drawdown': 10.368000000000015, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600845', 'initial_cash': 50000, 'final_value': 50996.0, 'return_rate': 1.9919999999999938, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603129', 'initial_cash': 50000, 'final_value': 51288.0, 'return_rate': 2.5760000000000005, 'max_drawdown': 1.7004048582995952, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601212', 'initial_cash': 50000, 'final_value': 48785.0, 'return_rate': -2.429999999999999, 'max_drawdown': 4.820836683860592, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000009', 'initial_cash': 50000, 'final_value': 52396.0, 'return_rate': 4.791999999999996, 'max_drawdown': 4.637670309926635, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603087', 'initial_cash': 50000, 'final_value': 48040.0, 'return_rate': -3.9200000000000013, 'max_drawdown': 3.92, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600036', 'initial_cash': 50000, 'final_value': 50426.99999999999, 'return_rate': 0.853999999999977, 'max_drawdown': 3.847566042475892, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002120', 'initial_cash': 50000, 'final_value': 51063.0, 'return_rate': 2.1260000000000057, 'max_drawdown': 1.1384097113318372, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002673', 'initial_cash': 50000, 'final_value': 52724.99999999999, 'return_rate': 5.449999999999977, 'max_drawdown': 2.747161451121573, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601021', 'initial_cash': 50000, 'final_value': 49803.0, 'return_rate': -0.39400000000000546, 'max_drawdown': 1.752, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000021', 'initial_cash': 50000, 'final_value': 55287.0, 'return_rate': 10.573999999999995, 'max_drawdown': 4.573933755631116, 'total_trades': 6, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601231', 'initial_cash': 50000, 'final_value': 54254.0, 'return_rate': 8.508000000000004, 'max_drawdown': 4.627583517483426, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '605499', 'initial_cash': 50000, 'final_value': 50552.0, 'return_rate': 1.1039999999999939, 'max_drawdown': 2.148, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600089', 'initial_cash': 50000, 'final_value': 51305.0, 'return_rate': 2.610000000000001, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600885', 'initial_cash': 50000, 'final_value': 47007.99999999999, 'return_rate': -5.9840000000000115, 'max_drawdown': 5.984000000000014, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000166', 'initial_cash': 50000, 'final_value': 57223.99999999999, 'return_rate': 14.447999999999993, 'max_drawdown': 0.88, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '301301', 'initial_cash': 50000, 'final_value': 56686.0, 'return_rate': 13.372000000000007, 'max_drawdown': 1.8428098913214679, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601377', 'initial_cash': 50000, 'final_value': 50495.0, 'return_rate': 0.990000000000002, 'max_drawdown': 0.27, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601878', 'initial_cash': 50000, 'final_value': 50893.00000000001, 'return_rate': 1.786000000000021, 'max_drawdown': 1.3376500009693113, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002595', 'initial_cash': 50000, 'final_value': 53509.00000000001, 'return_rate': 7.018000000000013, 'max_drawdown': 0.6146341463414634, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300474', 'initial_cash': 50000, 'final_value': 59278.0, 'return_rate': 18.555999999999994, 'max_drawdown': 2.118084926408391, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300957', 'initial_cash': 50000, 'final_value': 56042.0, 'return_rate': 12.084000000000007, 'max_drawdown': 1.1291062418404432, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000921', 'initial_cash': 50000, 'final_value': 51339.0, 'return_rate': 2.6780000000000026, 'max_drawdown': 0.624, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '003816', 'initial_cash': 50000, 'final_value': 48140.0, 'return_rate': -3.720000000000001, 'max_drawdown': 4.278, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002607', 'initial_cash': 50000, 'final_value': 50924.00000000001, 'return_rate': 1.8480000000000052, 'max_drawdown': 1.8144686199041709, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002517', 'initial_cash': 50000, 'final_value': 46510.00000000001, 'return_rate': -6.979999999999986, 'max_drawdown': 6.979999999999986, 'total_trades': 6, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600872', 'initial_cash': 50000, 'final_value': 48174.0, 'return_rate': -3.6519999999999997, 'max_drawdown': 4.86, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002773', 'initial_cash': 50000, 'final_value': 46382.0, 'return_rate': -7.235999999999998, 'max_drawdown': 7.236, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000703', 'initial_cash': 50000, 'final_value': 47180.0, 'return_rate': -5.640000000000001, 'max_drawdown': 6.869324911172523, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600010', 'initial_cash': 50000, 'final_value': 49249.0, 'return_rate': -1.5020000000000033, 'max_drawdown': 5.902, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300888', 'initial_cash': 50000, 'final_value': 47702.000000000015, 'return_rate': -4.595999999999966, 'max_drawdown': 12.484028560691456, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600346', 'initial_cash': 50000, 'final_value': 43720.0, 'return_rate': -12.560000000000004, 'max_drawdown': 12.56, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000039', 'initial_cash': 50000, 'final_value': 50960.0, 'return_rate': 1.9200000000000106, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300024', 'initial_cash': 50000, 'final_value': 59557.0, 'return_rate': 19.114000000000008, 'max_drawdown': 0.0, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002508', 'initial_cash': 50000, 'final_value': 50695.0, 'return_rate': 1.3900000000000023, 'max_drawdown': 1.8369712568026877, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600143', 'initial_cash': 50000, 'final_value': 52100.0, 'return_rate': 4.200000000000004, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600839', 'initial_cash': 50000, 'final_value': 46582.0, 'return_rate': -6.835999999999998, 'max_drawdown': 8.97686415507269, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300002', 'initial_cash': 50000, 'final_value': 59893.0, 'return_rate': 19.785999999999994, 'max_drawdown': 5.425685425685426, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600879', 'initial_cash': 50000, 'final_value': 48508.00000000001, 'return_rate': -2.9839999999999867, 'max_drawdown': 5.677840864898485, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600497', 'initial_cash': 50000, 'final_value': 50175.99999999999, 'return_rate': 0.35199999999997456, 'max_drawdown': 3.888, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000768', 'initial_cash': 50000, 'final_value': 49231.0, 'return_rate': -1.537999999999995, 'max_drawdown': 8.429748941318815, 'total_trades': 5, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002261', 'initial_cash': 50000, 'final_value': 54123.0, 'return_rate': 8.245999999999999, 'max_drawdown': 3.8380398978496615, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '300487', 'initial_cash': 50000, 'final_value': 56444.99999999999, 'return_rate': 12.88999999999998, 'max_drawdown': 1.60555320050869, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '603338', 'initial_cash': 50000, 'final_value': 46374.0, 'return_rate': -7.2520000000000024, 'max_drawdown': 7.252, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600637', 'initial_cash': 50000, 'final_value': 55136.00000000001, 'return_rate': 10.272000000000014, 'max_drawdown': 0.0, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002027', 'initial_cash': 50000, 'final_value': 49593.00000000001, 'return_rate': -0.8139999999999814, 'max_drawdown': 4.958, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600160', 'initial_cash': 50000, 'final_value': 48119.00000000001, 'return_rate': -3.7619999999999876, 'max_drawdown': 3.7619999999999854, 'total_trades': 2, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '000537', 'initial_cash': 50000, 'final_value': 51432.0, 'return_rate': 2.864, 'max_drawdown': 2.3010069298211895, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '600803', 'initial_cash': 50000, 'final_value': 51055.99999999999, 'return_rate': 2.1119999999999806, 'max_drawdown': 4.961512079871989, 'total_trades': 3, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601808', 'initial_cash': 50000, 'final_value': 47888.0, 'return_rate': -4.2240000000000055, 'max_drawdown': 5.664, 'total_trades': 1, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '601858', 'initial_cash': 50000, 'final_value': 54629.00000000001, 'return_rate': 9.25800000000001, 'max_drawdown': 1.2687281993819015, 'total_trades': 4, 'start_date': '20240101', 'end_date': '20241231'}
{'stock_code': '002508', 'initial_cash': 50000, 'final_value': 50378.0, 'return_rate': 0.7560000000000011, 'max_drawdown': 0.084, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '300496', 'initial_cash': 50000, 'final_value': 49262.0, 'return_rate': -1.4759999999999995, 'max_drawdown': 1.62, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '600570', 'initial_cash': 50000, 'final_value': 48521.99999999999, 'return_rate': -2.956000000000014, 'max_drawdown': 3.3272234619062946, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '002466', 'initial_cash': 50000, 'final_value': 48480.0, 'return_rate': -3.0399999999999983, 'max_drawdown': 3.04, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '605117', 'initial_cash': 50000, 'final_value': 49286.0, 'return_rate': -1.427999999999996, 'max_drawdown': 1.4417981482592437, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '601615', 'initial_cash': 50000, 'final_value': 50279.99999999999, 'return_rate': 0.5599999999999827, 'max_drawdown': 0.7598934175466442, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000963', 'initial_cash': 50000, 'final_value': 51769.99999999999, 'return_rate': 3.5399999999999876, 'max_drawdown': 0.3, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000739', 'initial_cash': 50000, 'final_value': 51456.99999999999, 'return_rate': 2.9139999999999944, 'max_drawdown': 1.423671437216707e-14, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '300679', 'initial_cash': 50000, 'final_value': 51032.0, 'return_rate': 2.063999999999999, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '601233', 'initial_cash': 50000, 'final_value': 50659.0, 'return_rate': 1.317999999999997, 'max_drawdown': 0.792, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '300529', 'initial_cash': 50000, 'final_value': 50000.0, 'return_rate': 0.0, 'max_drawdown': 0.5074121977912646, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '600873', 'initial_cash': 50000, 'final_value': 50864.0, 'return_rate': 1.7279999999999962, 'max_drawdown': 0.5747585215933584, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '600673', 'initial_cash': 50000, 'final_value': 51860.0, 'return_rate': 3.71999999999999, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '601179', 'initial_cash': 50000, 'final_value': 53111.0, 'return_rate': 6.221999999999994, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '603589', 'initial_cash': 50000, 'final_value': 50000.0, 'return_rate': 0.0, 'max_drawdown': 1.1, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000807', 'initial_cash': 50000, 'final_value': 50384.0, 'return_rate': 0.7679999999999909, 'max_drawdown': 0.5212446690886259, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '600515', 'initial_cash': 50000, 'final_value': 50315.0, 'return_rate': 0.6299999999999972, 'max_drawdown': 1.05, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '605589', 'initial_cash': 50000, 'final_value': 49532.0, 'return_rate': -0.9360000000000035, 'max_drawdown': 0.936, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000709', 'initial_cash': 50000, 'final_value': 50990.0, 'return_rate': 1.980000000000004, 'max_drawdown': 1.2860483242400624, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000987', 'initial_cash': 50000, 'final_value': 53300.0, 'return_rate': 6.600000000000006, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '002507', 'initial_cash': 50000, 'final_value': 50810.0, 'return_rate': 1.6199999999999992, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '600361', 'initial_cash': 50000, 'final_value': 50392.0, 'return_rate': 0.7840000000000069, 'max_drawdown': 0.19409784115666467, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '002938', 'initial_cash': 50000, 'final_value': 51904.0, 'return_rate': 3.807999999999989, 'max_drawdown': 0.56, 'total_trades': 2, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '002837', 'initial_cash': 50000, 'final_value': 49904.0, 'return_rate': -0.19200000000000328, 'max_drawdown': 0.7872763419483101, 'total_trades': 1, 'start_date': '20250701', 'end_date': '20250801'}
{'stock_code': '000792', 'initial_cash': 50000, 'final_value': 50356.99999999999, 'return_rate': 0.7139999999999924, 'max_drawdown': 1.4385813826039444, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '300573', 'initial_cash': 50000, 'final_value': 51392.0, 'return_rate': 2.7840000000000087, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600637', 'initial_cash': 50000, 'final_value': 49000.0, 'return_rate': -2.0000000000000018, 'max_drawdown': 2.0, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '000625', 'initial_cash': 50000, 'final_value': 50960.99999999999, 'return_rate': 1.9219999999999793, 'max_drawdown': 1.427750164671695e-14, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600763', 'initial_cash': 50000, 'final_value': 52718.0, 'return_rate': 5.435999999999996, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '000009', 'initial_cash': 50000, 'final_value': 50308.0, 'return_rate': 0.6159999999999943, 'max_drawdown': 0.8670292425317254, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600848', 'initial_cash': 50000, 'final_value': 49699.00000000001, 'return_rate': -0.6019999999999803, 'max_drawdown': 3.183137552841238, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '603799', 'initial_cash': 50000, 'final_value': 50769.99999999999, 'return_rate': 1.5399999999999858, 'max_drawdown': 1.4331214524686676e-14, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '601991', 'initial_cash': 50000, 'final_value': 46683.0, 'return_rate': -6.633999999999995, 'max_drawdown': 6.634, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600010', 'initial_cash': 50000, 'final_value': 47900.0, 'return_rate': -4.200000000000004, 'max_drawdown': 4.48654037886341, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '002262', 'initial_cash': 50000, 'final_value': 50051.0, 'return_rate': 0.10200000000000209, 'max_drawdown': 0.918, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '000728', 'initial_cash': 50000, 'final_value': 51175.0, 'return_rate': 2.3500000000000076, 'max_drawdown': 0.548030394309812, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600570', 'initial_cash': 50000, 'final_value': 48630.0, 'return_rate': -2.739999999999998, 'max_drawdown': 2.74, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '601717', 'initial_cash': 50000, 'final_value': 48918.99999999999, 'return_rate': -2.1620000000000195, 'max_drawdown': 2.1620000000000146, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600688', 'initial_cash': 50000, 'final_value': 49456.0, 'return_rate': -1.088, 'max_drawdown': 1.088, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '301165', 'initial_cash': 50000, 'final_value': 50000.0, 'return_rate': 0.0, 'max_drawdown': 1.2443215484890382, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '002673', 'initial_cash': 50000, 'final_value': 51372.0, 'return_rate': 2.743999999999991, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '601888', 'initial_cash': 50000, 'final_value': 50294.0, 'return_rate': 0.5880000000000107, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '600460', 'initial_cash': 50000, 'final_value': 49880.0, 'return_rate': -0.23999999999999577, 'max_drawdown': 1.3351795074671151, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '300054', 'initial_cash': 50000, 'final_value': 50156.0, 'return_rate': 0.31200000000000117, 'max_drawdown': 0.9753208292201382, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '601995', 'initial_cash': 50000, 'final_value': 50449.99999999999, 'return_rate': 0.8999999999999897, 'max_drawdown': 0.09900990099011342, 'total_trades': 1, 'start_date': '20250720', 'end_date': '20250801'}
{'stock_code': '300735', 'initial_cash': 50000, 'final_value': 50915.0, 'return_rate': 1.8299999999999983, 'max_drawdown': 0.0, 'total_trades': 1, 'start_date': '20250728', 'end_date': '20250801'}
